id,loan_amnt,term,int_rate,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,pub_rec,acc_now_delinq,avg_cur_bal,chargeoff_within_12_mths,delinq_amnt,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_sats,pub_rec_bankruptcies
20150,35000, 36 months,14.30%,C,DATA ARCHITECT,6 years,MORTGAGE,118000,Verified,Fully Paid,debt_consolidation,553xx,MN,14.59,1,0,0,0,28110,0,0,0,6,7,0
20151,18000, 36 months,12.99%,B,IT - Programmer,5 years,MORTGAGE,51500,Not Verified,Charged Off,other,565xx,MN,23,0,0,0,0,7738,0,0,0,2,4,0
20152,5500, 36 months,13.67%,B,,10+ years,RENT,20000,Verified,Fully Paid,debt_consolidation,908xx,CA,20.11,0,0,0,0,912,0,0,0,8,8,0
20153,24925, 60 months,25.89%,G,GRANT ASSISTANT,10+ years,RENT,55405,Verified,Charged Off,debt_consolidation,112xx,NY,10.27,0,2,0,0,2463,0,0,0,5,5,0
20154,5000, 36 months,7.90%,A,Project Manager,< 1 year,MORTGAGE,90000,Verified,Fully Paid,home_improvement,328xx,FL,16.94,0,0,0,0,49250,0,0,0,2,3,0
20155,21200, 60 months,21.00%,E,Energy Auditor & Solar Sales,< 1 year,RENT,60000,Source Verified,Fully Paid,debt_consolidation,019xx,MA,28.8,0,2,0,0,6011,0,0,0,7,9,0
20156,15000, 36 months,10.99%,B,Product Support,6 years,RENT,78000,Not Verified,Fully Paid,debt_consolidation,940xx,CA,10.78,0,0,0,0,1309,0,0,0,6,6,0
20157,10000, 60 months,14.30%,C,Field Training Officer,5 years,MORTGAGE,32000,Verified,Charged Off,debt_consolidation,617xx,IL,27.49,0,1,0,0,18944,0,0,0,2,2,0
20158,9750, 36 months,15.61%,C,Executive Director,7 years,RENT,65000,Verified,Fully Paid,debt_consolidation,788xx,TX,18.81,0,1,0,0,2985,0,0,0,6,6,0
20159,10000, 36 months,7.90%,A,Patient Advocate,7 years,MORTGAGE,45000,Source Verified,Fully Paid,credit_card,212xx,MD,22,0,0,0,0,4071,0,0,0,5,5,0
20160,19000, 36 months,15.10%,C,Senior Enlisted Advisor,10+ years,MORTGAGE,72000,Source Verified,Fully Paid,debt_consolidation,308xx,GA,28.47,1,4,0,0,25378,0,0,0,1,1,0
20161,7200, 36 months,9.67%,B,Information Assurance Analyst,1 year,MORTGAGE,62145,Not Verified,Fully Paid,debt_consolidation,328xx,FL,20.16,0,0,0,0,20177,0,0,0,4,4,0
20162,4450, 36 months,13.67%,B,Safety/Security Officer,5 years,MORTGAGE,60000,Verified,Fully Paid,debt_consolidation,228xx,VA,16.64,0,0,1,0,1561,0,0,0,4,4,1
20163,13000, 60 months,21.00%,E,blow mold tech,7 years,MORTGAGE,45000,Source Verified,Fully Paid,debt_consolidation,671xx,KS,16.24,1,0,0,0,8137,0,0,0,1,2,0
20164,18000, 36 months,11.99%,B,Associate Managing Director,4 years,RENT,80000,Not Verified,Fully Paid,credit_card,600xx,IL,14.64,0,0,0,0,3906,0,0,0,6,6,0
20165,15000, 60 months,16.20%,C,Field application specialist,4 years,MORTGAGE,95000,Source Verified,Fully Paid,debt_consolidation,144xx,NY,14.49,0,2,0,0,28059,0,0,0,4,4,0
20166,10050, 36 months,13.67%,B,Finance Analyst/Customer Care Supervisor,3 years,OWN,42000,Not Verified,Fully Paid,debt_consolidation,402xx,KY,17.48,0,0,0,0,2783,0,0,0,4,4,0
20167,11500, 36 months,12.99%,B,Emergency medical technician,2 years,RENT,38000,Not Verified,Charged Off,credit_card,112xx,NY,25.01,0,0,0,0,4460,0,0,0,3,3,0
20168,13525, 60 months,18.55%,D,Human Resources Consultant,10+ years,MORTGAGE,72616,Verified,Fully Paid,debt_consolidation,323xx,FL,17.63,0,0,0,0,36276,0,0,2,0,1,0
20169,24000, 60 months,19.52%,D,ASSOCIATE BUSINESS ANALYST,5 years,RENT,83000,Verified,Charged Off,debt_consolidation,112xx,NY,9.12,0,1,0,0,1976,0,0,2,8,10,0
20170,1200, 36 months,23.10%,E,Shipping and Receiving,10+ years,OWN,29000,Not Verified,Fully Paid,other,975xx,OR,14.57,0,1,0,0,1938,0,0,0,5,5,0
20171,3000, 36 months,15.10%,C,Lvn,6 years,MORTGAGE,36000,Not Verified,Fully Paid,credit_card,959xx,CA,26.8,0,1,0,0,4420,0,0,0,4,4,0
20172,16000, 60 months,16.20%,C,Regional Market Manager,9 years,MORTGAGE,150000,Source Verified,Fully Paid,debt_consolidation,240xx,VA,22.33,0,0,0,0,22808,0,0,0,4,6,0
20173,12250, 36 months,17.10%,C,Hearing Screen Coordinator,< 1 year,MORTGAGE,35000,Source Verified,Fully Paid,debt_consolidation,890xx,NV,16.22,0,4,0,0,9120,0,0,0,2,3,0
20174,35000, 36 months,10.99%,B,Vice President Operations,10+ years,MORTGAGE,145000,Verified,Fully Paid,debt_consolidation,191xx,PA,20,0,0,0,0,30678,0,0,0,0,1,0
20175,28000, 36 months,16.20%,C,,10+ years,MORTGAGE,100000,Source Verified,Fully Paid,debt_consolidation,959xx,CA,13.26,0,1,0,0,8377,0,0,0,6,9,0
20176,13000, 36 months,7.90%,A,CHIEF OPERATING OFFICER,3 years,MORTGAGE,60000,Source Verified,Fully Paid,home_improvement,448xx,OH,22.52,1,0,0,0,13278,0,0,0,1,3,0
20177,9450, 36 months,8.90%,A,HR Generalist,< 1 year,MORTGAGE,52000,Verified,Fully Paid,debt_consolidation,550xx,MN,26.09,0,1,0,0,19146,0,0,0,4,4,0
20178,30000, 36 months,9.67%,B,RN,10+ years,MORTGAGE,119000,Source Verified,Fully Paid,debt_consolidation,019xx,MA,9.76,0,0,0,0,8913,0,0,0,11,14,0
20179,25000, 36 months,18.55%,D,,3 years,RENT,100000,Verified,Fully Paid,credit_card,919xx,CA,12.7,0,6,0,0,6290,0,0,0,3,3,0
20180,22500, 36 months,12.99%,B,Machine shop manager,6 years,MORTGAGE,75504,Verified,Fully Paid,debt_consolidation,740xx,OK,33.63,0,0,0,0,13239,0,0,0,8,8,0
20181,11500, 36 months,14.30%,C,customer resolution specialist,10+ years,RENT,41000,Source Verified,Fully Paid,debt_consolidation,799xx,TX,33.4,0,0,0,0,2224,0,0,1,2,2,0
20182,20000, 36 months,9.67%,B,sales,9 years,RENT,200000,Verified,Fully Paid,debt_consolidation,106xx,NY,8.3,2,0,0,0,3159,2,0,6,6,7,0
20183,12800, 60 months,18.55%,D,Resident Counselor,4 years,MORTGAGE,40000,Verified,Fully Paid,home_improvement,122xx,NY,28.32,0,0,0,0,2336,0,0,0,4,4,0
20184,22400, 36 months,7.90%,A,electrician,9 years,MORTGAGE,85000,Verified,Fully Paid,debt_consolidation,442xx,OH,14.87,0,0,0,0,13459,0,0,0,2,6,0
20185,27000, 36 months,13.67%,B,Program Manager,5 years,RENT,104000,Verified,Fully Paid,debt_consolidation,329xx,FL,12.81,0,0,0,0,10047,0,0,0,3,3,0
20186,6000, 36 months,7.90%,A,Software developer,1 year,RENT,105000,Not Verified,Fully Paid,debt_consolidation,940xx,CA,7.55,0,0,0,0,6808,0,0,0,2,2,0
20187,10975, 36 months,8.90%,A,Senior Software Engineer,< 1 year,RENT,102000,Not Verified,Fully Paid,credit_card,947xx,CA,4.61,0,0,0,0,2127,0,0,0,2,3,0
20188,14125, 36 months,15.61%,C,technician,2 years,MORTGAGE,75000,Not Verified,Fully Paid,debt_consolidation,773xx,TX,17.42,0,1,0,0,22093,0,0,0,3,3,0
20189,28000, 60 months,15.61%,C,Accounting Manager,< 1 year,MORTGAGE,75000,Verified,Fully Paid,credit_card,038xx,NH,25.25,0,1,0,0,14780,0,0,0,5,5,0
20190,4500, 36 months,15.10%,C,cna,10+ years,OWN,23000,Verified,Fully Paid,debt_consolidation,290xx,SC,29.07,0,1,0,0,1476,0,0,0,5,5,0
20191,25000, 36 months,8.90%,A,Manager,4 years,MORTGAGE,112000,Verified,Fully Paid,credit_card,993xx,WA,9,0,0,0,0,25951,0,0,0,2,2,0
20192,13075, 60 months,19.52%,D,Contractor,< 1 year,RENT,48000,Verified,Fully Paid,debt_consolidation,850xx,AZ,10.18,0,0,0,0,3379,0,0,0,3,3,0
20193,21925, 60 months,25.57%,F,Manager,10+ years,MORTGAGE,50000,Verified,Fully Paid,debt_consolidation,030xx,NH,14.4,0,0,0,0,9606,0,0,0,5,6,0
20194,23800, 60 months,17.10%,C,,n/a,OWN,54000,Verified,Charged Off,debt_consolidation,983xx,WA,6.58,1,0,0,0,1461,0,0,0,2,4,0
20195,9000, 36 months,10.99%,B,mail processing clerk,8 years,OWN,52000,Not Verified,Fully Paid,debt_consolidation,294xx,SC,26.47,0,1,0,0,8885,0,0,0,3,5,0
20196,10400, 36 months,7.90%,A,Regional Account Executive,1 year,RENT,65000,Not Verified,Fully Paid,debt_consolidation,972xx,OR,21.25,0,0,0,0,6699,0,0,0,2,4,0
20197,18550, 60 months,24.50%,F,Sales Executive,9 years,MORTGAGE,60000,Source Verified,Fully Paid,debt_consolidation,809xx,CO,22.03,1,1,0,0,26167,0,0,1,4,4,0
20198,4950, 36 months,21.70%,E,Security Officer,5 years,RENT,55000,Not Verified,Fully Paid,major_purchase,148xx,NY,12.92,0,0,0,0,7258,0,0,0,2,3,0
20199,12000, 36 months,10.99%,B,Teacher,10+ years,MORTGAGE,74722,Not Verified,Fully Paid,debt_consolidation,287xx,NC,18.45,1,0,0,0,14248,0,0,0,4,4,0
20200,12000, 36 months,14.30%,C,Supervisor,6 years,RENT,98200,Verified,Fully Paid,debt_consolidation,945xx,CA,12.6,5,2,0,0,4906,0,0,0,6,6,0
20201,6000, 36 months,7.62%,A,Senior Sales Analyst,10+ years,MORTGAGE,120000,Not Verified,Fully Paid,debt_consolidation,773xx,TX,7.56,1,1,0,0,8446,0,0,0,4,4,0
20202,11200, 36 months,15.10%,C,Administrative,10+ years,MORTGAGE,38000,Source Verified,Charged Off,debt_consolidation,460xx,IN,26.12,1,1,0,0,2794,0,0,0,3,3,0
20203,10000, 36 months,10.99%,B,Senior Telephone Auditor,7 years,MORTGAGE,62000,Source Verified,Fully Paid,debt_consolidation,326xx,FL,10.82,0,0,0,0,24796,0,0,0,4,4,0
20204,10000, 36 months,23.10%,E,Administrative Assistant,2 years,RENT,42000,Verified,Fully Paid,other,070xx,NJ,21.56,1,2,0,0,20416,0,0,5,3,4,0
20205,8000, 36 months,15.10%,C,Manager,10+ years,RENT,115000,Not Verified,Fully Paid,debt_consolidation,841xx,UT,19.18,0,0,0,0,4131,0,0,0,3,3,0
20206,12500, 36 months,8.90%,A,RN,10+ years,MORTGAGE,110000,Not Verified,Fully Paid,debt_consolidation,014xx,MA,18.63,1,0,0,0,27293,0,0,0,3,3,0
20207,12000, 36 months,12.99%,B,Administrator,10+ years,RENT,42000,Verified,Fully Paid,debt_consolidation,216xx,MD,20.74,0,0,1,0,3091,0,0,0,4,4,1
20208,14000, 36 months,15.10%,C,Regional Claims Manager,10+ years,MORTGAGE,100000,Source Verified,Fully Paid,debt_consolidation,982xx,WA,19.72,0,2,0,0,42218,0,0,0,4,5,0
20209,5600, 36 months,12.99%,B,Director,2 years,RENT,77000,Source Verified,Fully Paid,debt_consolidation,933xx,CA,23.94,0,2,0,0,8986,0,0,2,1,2,0
20210,35000, 36 months,18.55%,D,AMT,10+ years,MORTGAGE,90000,Verified,Fully Paid,debt_consolidation,740xx,OK,21.33,0,2,0,0,10845,0,0,0,9,9,0
20211,4725, 36 months,17.76%,D,Receptionist,2 years,OWN,19000,Verified,Fully Paid,debt_consolidation,444xx,OH,30.07,0,2,0,0,2645,0,0,0,3,3,0
20212,9000, 36 months,6.62%,A,Air Traffic Controller,2 years,MORTGAGE,59000,Source Verified,Fully Paid,credit_card,152xx,PA,24.94,0,0,0,0,18958,0,0,1,2,2,0
20213,8000, 36 months,19.52%,D,Coal miner,10+ years,MORTGAGE,80000,Verified,Charged Off,moving,150xx,PA,24.02,1,0,0,0,5682,0,0,1,1,3,0
20214,3825, 36 months,14.30%,C,Super Intendent,10+ years,MORTGAGE,45000,Verified,Fully Paid,small_business,774xx,TX,20.4,0,2,0,0,34016,0,0,0,1,2,0
20215,10000, 36 months,6.62%,A,sales,10+ years,MORTGAGE,65000,Source Verified,Fully Paid,credit_card,975xx,OR,23.28,0,0,0,0,24177,0,0,0,5,5,0
20216,30000, 60 months,23.10%,E,Pilot,2 years,MORTGAGE,200000,Verified,Fully Paid,small_business,085xx,NJ,16.94,0,0,1,0,103239,0,0,0,4,4,0
20217,12000, 36 months,9.67%,B,sheetmetal worker,10+ years,MORTGAGE,40000,Not Verified,Fully Paid,credit_card,372xx,TN,5.4,1,1,0,0,8777,0,0,0,5,9,0
20218,6000, 36 months,9.67%,B,Assistant Manager,7 years,RENT,32000,Not Verified,Fully Paid,debt_consolidation,402xx,KY,19.62,0,1,0,0,1303,0,0,0,4,5,0
20219,15875, 36 months,11.99%,B,UF/RO Operator,5 years,MORTGAGE,55000,Not Verified,Fully Paid,debt_consolidation,932xx,CA,13.33,3,0,0,0,21960,0,0,0,1,1,0
20220,12000, 36 months,11.99%,B,Truck Driver,4 years,OWN,80000,Not Verified,Fully Paid,debt_consolidation,731xx,OK,22.74,0,2,1,0,3937,0,0,0,4,4,1
20221,16000, 36 months,16.20%,C,Project Manager,10+ years,MORTGAGE,101000,Verified,Fully Paid,debt_consolidation,073xx,NJ,13.18,0,1,0,0,5103,0,0,0,9,9,0
20222,12000, 36 months,7.90%,A,Assistant Store Manager,6 years,RENT,55000,Not Verified,Fully Paid,debt_consolidation,967xx,HI,27.99,0,0,0,0,1724,0,0,0,5,7,0
20223,19800, 36 months,7.62%,A,Diesel Mechanic,1 year,OWN,95000,Not Verified,Fully Paid,debt_consolidation,256xx,WV,1.14,0,0,0,0,1951,0,0,0,2,3,0
20224,12000, 60 months,15.61%,C,Visa Specialist,10+ years,MORTGAGE,45000,Verified,Fully Paid,debt_consolidation,841xx,UT,20.99,0,1,0,0,22006,0,0,0,0,0,0
20225,26200, 36 months,15.61%,C,Technical Sergeant,10+ years,MORTGAGE,60000,Verified,Fully Paid,debt_consolidation,990xx,WA,23.82,0,0,0,0,20600,0,0,0,3,3,0
20226,11400, 60 months,16.20%,C,Lietentant,10+ years,OWN,75000,Verified,Fully Paid,debt_consolidation,178xx,PA,23.33,0,0,0,0,6731,0,0,0,4,4,0
20227,23500, 60 months,18.55%,D,Radiology Technician,10+ years,MORTGAGE,53098,Verified,Fully Paid,debt_consolidation,600xx,IL,7.57,0,0,1,0,15007,0,0,0,4,4,1
20228,10000, 36 months,9.67%,B,Senior Executive,10+ years,MORTGAGE,250000,Source Verified,Fully Paid,debt_consolidation,064xx,CT,4.32,1,0,0,0,14081,0,0,1,1,1,0
20229,16000, 36 months,8.90%,A,teacher,< 1 year,MORTGAGE,45000,Verified,Fully Paid,debt_consolidation,623xx,IL,22.72,0,0,0,0,8446,0,0,1,3,3,0
20230,10000, 36 months,11.99%,B,Production associate ,2 years,RENT,50000,Not Verified,Fully Paid,credit_card,400xx,KY,21.84,1,0,0,0,4376,0,0,0,1,1,0
20231,5600, 36 months,11.99%,B,Branch Manager,7 years,MORTGAGE,55000,Source Verified,Fully Paid,debt_consolidation,451xx,OH,28.28,0,0,0,0,22405,0,0,0,5,5,0
20232,12000, 60 months,11.99%,B,TRANSPORTATION DRIVER,9 years,MORTGAGE,90000,Source Verified,Fully Paid,debt_consolidation,958xx,CA,3.07,0,0,0,0,29174,0,0,0,3,3,0
20233,2000, 36 months,23.70%,F,Construction inspector,< 1 year,OWN,25000,Not Verified,Charged Off,other,206xx,MD,0,0,0,0,0,0,0,0,0,0,1,0
20234,4125, 36 months,19.52%,D,,n/a,RENT,34000,Verified,Fully Paid,major_purchase,113xx,NY,4.02,1,1,0,0,725,0,0,1,2,3,0
20235,18000, 36 months,23.10%,E,OSP Tech,10+ years,MORTGAGE,80000,Not Verified,Fully Paid,debt_consolidation,181xx,PA,22.58,0,1,0,0,8684,0,0,0,5,6,0
20236,30000, 60 months,19.52%,D,manager,10+ years,MORTGAGE,85000,Verified,Charged Off,debt_consolidation,750xx,TX,20.08,0,0,0,0,17301,0,0,0,6,7,0
20237,3725, 36 months,12.99%,B,Teacher,8 years,RENT,75000,Not Verified,Fully Paid,credit_card,922xx,CA,21.21,0,0,0,0,4321,0,0,1,5,5,0
20238,11950, 36 months,16.20%,C,Maintenance supervisor,10+ years,MORTGAGE,35000,Verified,Fully Paid,debt_consolidation,541xx,WI,34.84,0,1,0,0,15075,0,0,0,2,2,0
20239,21000, 36 months,7.62%,A,Program Delivery Lead,8 years,RENT,97000,Verified,Fully Paid,debt_consolidation,800xx,CO,13.97,0,0,0,0,3480,0,0,0,5,7,0
20240,10000, 36 months,7.90%,A,RN,5 years,MORTGAGE,45000,Verified,Fully Paid,debt_consolidation,450xx,OH,22.96,0,0,0,0,19278,0,0,0,3,4,0
20241,16000, 60 months,19.52%,D,PLANT MANAGER,10+ years,MORTGAGE,84000,Source Verified,Fully Paid,home_improvement,925xx,CA,19.27,0,1,1,0,5504,0,0,0,4,4,1
20242,3200, 36 months,21.70%,E,Administrative Assisitant,< 1 year,OWN,20000,Verified,Fully Paid,debt_consolidation,370xx,TN,26,0,1,0,0,2356,0,0,0,4,4,0
20243,19200, 36 months,9.67%,B,,n/a,MORTGAGE,108189.96,Source Verified,Fully Paid,debt_consolidation,282xx,NC,26.54,1,0,0,0,29125,0,0,0,3,3,0
20244,26500, 60 months,16.20%,C,LPN,5 years,MORTGAGE,59000,Verified,Fully Paid,credit_card,985xx,WA,23.52,0,0,0,0,5466,0,0,0,4,4,0
20245,12000, 36 months,13.67%,B,Mortgage Speacialist,< 1 year,RENT,50000,Not Verified,Fully Paid,credit_card,462xx,IN,12.77,1,0,0,0,1047,0,0,0,3,7,0
20246,16000, 36 months,6.03%,A,,10+ years,MORTGAGE,155000,Source Verified,Fully Paid,debt_consolidation,730xx,OK,13.01,0,1,0,0,11914,0,0,0,4,4,0
20247,6000, 36 months,8.90%,A,QA Engineer,< 1 year,RENT,50000,Not Verified,Fully Paid,debt_consolidation,900xx,CA,13.57,0,0,0,0,4790,0,0,0,2,3,0
20248,32875, 60 months,18.55%,D,conductor,2 years,MORTGAGE,85000,Source Verified,Fully Paid,debt_consolidation,170xx,PA,14.47,1,0,0,0,26020,0,0,0,4,5,0
20249,12000, 36 months,10.99%,B,Marketing Coordinator,< 1 year,RENT,36000,Verified,Fully Paid,debt_consolidation,800xx,CO,28.7,0,1,0,0,2964,0,0,0,6,6,0
20250,11300, 36 months,9.67%,B,social worker,4 years,RENT,51000,Not Verified,Fully Paid,debt_consolidation,288xx,NC,21.64,0,0,0,0,1319,0,0,0,9,11,0
20251,11200, 36 months,6.03%,A,"Manager, Marketing",4 years,MORTGAGE,160000,Source Verified,Fully Paid,credit_card,681xx,NE,4.6,0,1,0,0,5077,0,0,0,2,2,0
20252,25000, 60 months,12.99%,B,Manager,7 years,MORTGAGE,155000,Verified,Fully Paid,debt_consolidation,077xx,NJ,13.58,0,0,0,0,47519,0,0,0,6,7,0
20253,35000, 60 months,22.40%,E,Community Services Manager,5 years,RENT,86000,Verified,Fully Paid,debt_consolidation,916xx,CA,31.13,0,1,0,0,2408,0,0,0,12,14,0
20254,10000, 36 months,11.99%,B,Accountant,10+ years,MORTGAGE,120000,Source Verified,Fully Paid,credit_card,310xx,GA,9.61,0,1,0,0,8964,0,0,0,6,9,0
20255,13300, 36 months,15.61%,C,Chemist,2 years,MORTGAGE,85000,Source Verified,Fully Paid,debt_consolidation,070xx,NJ,21.64,0,5,0,0,38982,0,0,0,3,6,0
20256,30000, 60 months,18.55%,D,Teacher,10+ years,MORTGAGE,77200,Source Verified,Fully Paid,debt_consolidation,917xx,CA,18.51,0,0,0,0,39388,0,0,0,4,4,0
20257,28000, 60 months,15.61%,C,Territory Manager,9 years,MORTGAGE,120000,Verified,Fully Paid,debt_consolidation,150xx,PA,21.44,0,0,0,0,22970,0,0,0,4,4,0
20258,14300, 36 months,9.67%,B,LPN,5 years,RENT,45000,Not Verified,Fully Paid,debt_consolidation,342xx,FL,23.41,0,0,0,0,2413,0,0,0,2,3,0
20259,32000, 60 months,19.52%,D,Manager - Projects,< 1 year,RENT,110000,Verified,Fully Paid,debt_consolidation,532xx,WI,20.97,0,5,0,0,6285,0,0,0,2,3,0
20260,28000, 60 months,23.70%,F,SANITATION WORKER,10+ years,RENT,92000,Verified,Charged Off,debt_consolidation,103xx,NY,5.61,0,1,0,0,3479,0,0,0,4,4,0
20261,23300, 60 months,14.30%,C,Manager,10+ years,MORTGAGE,86000,Verified,Fully Paid,home_improvement,334xx,FL,1.09,0,0,0,0,438,0,0,0,1,4,0
20262,20050, 60 months,15.61%,C,Head Women's Soccer Coach,3 years,RENT,75000,Source Verified,Fully Paid,debt_consolidation,598xx,MT,31.63,0,0,0,0,7377,0,0,0,4,8,0
20263,13000, 36 months,17.10%,C,general manager,10+ years,MORTGAGE,55000,Not Verified,Charged Off,debt_consolidation,383xx,TN,13.53,0,0,0,0,6220,0,0,2,9,10,0
20264,8875, 36 months,12.99%,B,,n/a,RENT,25510,Verified,Fully Paid,credit_card,705xx,LA,18.68,0,0,1,0,1236,0,0,0,1,3,1
20265,10500, 36 months,7.62%,A,Data Entry Manager,4 years,RENT,44000,Not Verified,Fully Paid,credit_card,722xx,AR,13.09,0,0,0,0,1519,0,0,0,5,6,0
20266,12350, 36 months,6.03%,A,,10+ years,MORTGAGE,185000,Verified,Fully Paid,credit_card,738xx,OK,13.77,0,0,0,0,35742,0,0,0,3,3,0
20267,18000, 60 months,19.20%,D,"Clinical Coordinator, RN",7 years,MORTGAGE,78000,Verified,Fully Paid,debt_consolidation,853xx,AZ,33.77,0,0,0,0,27245,0,0,1,6,6,0
20268,10000, 36 months,11.99%,B,Legal Process Clerk II,2 years,RENT,48000,Source Verified,Charged Off,credit_card,945xx,CA,12.53,0,1,0,0,7526,0,0,0,6,7,0
20269,14000, 60 months,23.10%,E,dispatcher,10+ years,RENT,83000,Source Verified,Charged Off,debt_consolidation,117xx,NY,27.29,1,1,0,0,2070,0,0,0,9,9,0
20270,15050, 36 months,19.20%,D,Office Manager,10+ years,RENT,42000,Not Verified,Fully Paid,credit_card,112xx,NY,26.43,0,0,0,0,1753,0,0,0,5,5,0
20271,17325, 36 months,6.62%,A,,10+ years,OWN,40000,Verified,Fully Paid,credit_card,859xx,AZ,11.37,0,0,0,0,1674,0,0,0,8,9,0
20272,18000, 60 months,17.10%,C,Accounting Manager,6 years,MORTGAGE,101000,Verified,Fully Paid,debt_consolidation,950xx,CA,28.79,0,1,0,0,36782,0,0,0,6,6,0
20273,30000, 36 months,10.99%,B,Project Manager,1 year,RENT,170000,Source Verified,Fully Paid,credit_card,069xx,CT,6.94,0,0,0,0,6167,0,0,0,3,6,0
20274,7200, 36 months,15.10%,C,RDA,7 years,MORTGAGE,32000,Not Verified,Fully Paid,home_improvement,956xx,CA,6.75,1,1,1,0,869,0,0,2,5,5,1
20275,5500, 36 months,7.62%,A,Adm Dir ancillary services,10+ years,MORTGAGE,84000,Not Verified,Fully Paid,credit_card,760xx,TX,16.17,0,0,0,0,12562,0,0,0,2,2,0
20276,15500, 60 months,15.10%,C,Coordinator,2 years,RENT,48000,Source Verified,Fully Paid,debt_consolidation,112xx,NY,28.18,0,1,0,0,4768,0,0,0,3,4,0
20277,5000, 36 months,7.90%,A,,n/a,MORTGAGE,47000,Source Verified,Charged Off,credit_card,483xx,MI,14.84,0,0,1,0,2037,0,0,0,4,4,1
20278,16000, 36 months,9.67%,B,Engineering Manager & Team Lead,2 years,MORTGAGE,130000,Verified,Fully Paid,credit_card,226xx,VA,15.76,3,1,0,0,19804,0,0,0,3,3,0
20279,10000, 60 months,20.20%,D,Foreman,10+ years,MORTGAGE,52000,Verified,Charged Off,debt_consolidation,027xx,MA,7.02,1,1,1,0,13272,0,0,0,5,5,0
20280,7000, 36 months,8.90%,A,Senior Production Editor,5 years,MORTGAGE,55000,Not Verified,Fully Paid,debt_consolidation,018xx,MA,11.4,0,1,0,0,3105,0,0,0,2,4,0
20281,26375, 60 months,24.99%,F,supervisor,9 years,MORTGAGE,60000,Source Verified,Fully Paid,debt_consolidation,352xx,AL,21.4,0,0,0,0,2736,0,0,0,6,6,0
20282,12000, 60 months,17.76%,D,Orthodontic Assistant,1 year,RENT,40000,Verified,Charged Off,debt_consolidation,119xx,NY,11.1,0,0,0,0,2962,0,0,0,4,4,0
20283,15000, 36 months,8.90%,A,Information Technology,10+ years,MORTGAGE,57000,Source Verified,Fully Paid,credit_card,462xx,IN,16.78,0,3,0,0,10469,0,0,0,5,5,0
20284,9000, 36 months,14.30%,C,manager,3 years,MORTGAGE,87500,Source Verified,Fully Paid,debt_consolidation,907xx,CA,20.18,1,0,0,0,28709,0,0,2,4,4,0
20285,28000, 36 months,10.99%,B,CSO,4 years,MORTGAGE,175000,Verified,Fully Paid,credit_card,115xx,NY,9.35,0,0,0,0,115619,0,0,0,1,1,0
20286,15875, 36 months,15.10%,C,Medical Assistant,10+ years,MORTGAGE,36000,Verified,Fully Paid,debt_consolidation,986xx,WA,18.67,0,0,2,0,2146,0,0,0,4,4,1
20287,30000, 60 months,17.76%,D,Management & Program Analyst,10+ years,MORTGAGE,98187,Verified,Fully Paid,debt_consolidation,262xx,WV,26.5,1,0,0,0,10853,0,0,0,7,7,0
20288,16000, 36 months,20.20%,D,Teacher,10+ years,MORTGAGE,56000,Not Verified,Charged Off,debt_consolidation,147xx,NY,18.41,2,0,0,0,5762,0,0,0,4,7,0
20289,8400, 36 months,14.30%,C,Software Engineer,2 years,RENT,125000,Source Verified,Fully Paid,major_purchase,088xx,NJ,12.06,0,0,0,0,3781,0,0,0,3,3,0
20290,16950, 60 months,21.70%,E,Coach,< 1 year,MORTGAGE,70000,Verified,Charged Off,home_improvement,606xx,IL,24.98,0,2,0,0,42751,0,0,0,3,3,0
20291,28625, 36 months,12.99%,B,"AVP, Trust Officer",3 years,MORTGAGE,95000,Verified,Fully Paid,small_business,711xx,LA,13.09,0,0,0,0,70851,0,0,0,0,0,0
20292,15500, 60 months,17.76%,D,Benefits Manager,6 years,MORTGAGE,65000,Verified,Fully Paid,debt_consolidation,727xx,AR,15.18,0,1,0,0,21444,0,0,0,1,2,0
20293,10000, 60 months,21.00%,E,inspector-packager,4 years,MORTGAGE,30000,Verified,Fully Paid,credit_card,543xx,WI,22.4,0,1,0,0,2693,0,0,0,2,2,0
20294,14250, 36 months,11.99%,B,,n/a,RENT,65000,Verified,Charged Off,credit_card,461xx,IN,16.95,0,0,5,0,1826,0,0,1,3,4,1
20295,2000, 36 months,23.70%,F,,n/a,RENT,56000,Verified,Fully Paid,vacation,770xx,TX,24.41,0,0,0,0,2582,0,0,0,2,2,0
20296,8000, 36 months,8.90%,A,roofing foreman,10+ years,MORTGAGE,72000,Not Verified,Fully Paid,debt_consolidation,175xx,PA,24.68,0,0,0,0,8078,0,0,0,2,2,0
20297,15000, 60 months,16.20%,C,EHS Manager,10+ years,MORTGAGE,82500,Verified,Charged Off,debt_consolidation,761xx,TX,21.75,0,1,0,0,9405,0,0,0,5,8,0
20298,14125, 36 months,14.30%,C,Admin,1 year,MORTGAGE,50000,Verified,Fully Paid,home_improvement,784xx,TX,21.96,0,1,0,0,12875,0,0,0,3,3,0
20299,12000, 60 months,15.61%,C,Pembroke Academy Library Media Specialis,10+ years,MORTGAGE,51900,Source Verified,Fully Paid,credit_card,033xx,NH,12.23,0,1,1,0,16422,0,0,0,5,5,1
